	Start	End	Length	fwdLLR	kmerLLR	seqName
60	7245	7262	17	29.859709955112052	20.663244952204593	>human_xist
61	16268	16296	28	29.780679776340236	15.680026201003614	>human_xist
62	14658	14677	19	29.50312968491238	17.205690095660117	>human_xist
63	3839	3868	29	29.074137833541613	15.844115176095357	>human_xist
64	4826	4846	20	28.793569120788916	13.826995117072514	>human_xist
65	10838	10858	20	28.236611945845823	13.847692715899115	>human_xist
66	5421	5437	16	28.11579127367014	19.47158391212926	>human_xist
67	5871	5891	20	28.044741191637655	16.173726860069706	>human_xist
68	5497	5519	22	28.006647105333343	17.195230680180003	>human_xist
69	8519	8546	27	27.98821714294371	15.974437812551542	>human_xist
70	6018	6038	20	27.77975263436278	17.176926113210897	>human_xist
71	2721	2748	27	27.558622379437622	15.605416406007919	>human_xist
72	8979	9004	25	27.199203440688592	15.246213471872665	>human_xist
73	18016	18033	17	26.690506114770244	14.057866223222021	>human_xist
74	17133	17153	20	26.665972030288557	14.208312498396253	>human_xist
75	11394	11425	31	26.622415321888383	16.914764333152647	>human_xist
76	11782	11802	20	26.203567321358435	17.751458955630113	>human_xist
77	3985	3999	14	26.125557000344955	18.306009325305112	>human_xist
78	13796	13809	13	25.72769178065024	18.318236544512608	>human_xist
79	8871	8884	13	25.212441457732133	17.318787873537026	>human_xist
80	9159	9177	18	24.89817898594474	14.348973930047308	>human_xist
81	3945	3965	20	24.620245299551016	15.133733696119947	>human_xist
82	2551	2564	13	24.347122868692118	14.730980746744855	>human_xist
83	40	57	17	24.23584789530011	17.11495259285155	>human_xist
84	10779	10792	13	23.884006783824063	17.793653521430024	>human_xist
85	5953	5968	15	23.807131172688457	16.049025026286017	>human_xist
86	9239	9250	11	23.717506408637995	13.673177285102	>human_xist
87	6360	6378	18	23.576466740639034	15.28715124190569	>human_xist
88	17019	17031	12	23.487659865775363	15.661663182918275	>human_xist
89	8378	8391	13	23.33396258271455	14.444062587818955	>human_xist
90	3102	3119	17	23.10547974532855	14.354038879022596	>human_xist
91	2764	2789	25	22.91802168753523	14.517255016412292	>human_xist
92	9503	9517	14	22.854194096005273	16.582343838101153	>human_xist
93	11498	11512	14	22.66891227165482	15.273533204003755	>human_xist
94	6577	6616	39	22.515218818348558	16.470384844862394	>human_xist
95	9990	10001	11	22.3506455424368	15.9773057594521	>human_xist
96	4399	4416	17	22.243432934450098	14.025602520633825	>human_xist
97	3615	3631	16	21.962206009511462	14.64447524694043	>human_xist
98	10105	10119	14	21.818153524287638	14.277820845294087	>human_xist
99	15701	15718	17	21.067617087266	15.506312742329754	>human_xist
100	4174	4192	18	20.654203750520153	13.310247843285666	>human_xist
101	18886	18899	13	20.374973378967262	13.808323147374523	>human_xist
102	9709	9731	22	20.101917521900248	13.8791996291896	>human_xist
103	15229	15242	13	19.800053701362017	14.24563167260672	>human_xist
104	14518	14534	16	19.713937929435957	13.731930723410457	>human_xist
105	16740	16751	11	19.6803468564038	13.271578433714865	>human_xist
106	19028	19050	22	19.568656918993355	20.559204681731615	>human_xist
107	9422	9446	24	19.329488524357032	16.863727033965546	>human_xist
108	18514	18524	10	18.956618900599118	14.727795908639578	>human_xist
109	15308	15321	13	17.88219117059498	14.457481535402124	>human_xist
110	5789	5800	11	17.784906007039865	15.155849589917715	>human_xist
111	4863	4882	19	17.378253434657736	13.306919116617749	>human_xist
112	0	13	13	12.966679864623899	7.563579001862735	>human_xist
